ts,value
664.93298660,-1.31557191
665.13302661,-1.31292638
665.33306661,-1.31027998
665.53310662,-1.30763271
665.73314663,-1.30498459
665.93318664,-1.30233563
666.13322665,-1.29968583
666.33326665,-1.29703521
666.53330666,-1.29438377
666.73334667,-1.29173152
666.93338668,-1.28907848
667.13342669,-1.28642466
667.33346669,-1.28377005
667.53350670,-1.28111467
667.73354671,-1.27845854
667.93358672,-1.27580165
668.13362673,-1.27314402
668.33366673,-1.27048565
668.53370674,-1.26782656
668.73374675,-1.26516674
668.93378676,-1.26250622
669.13382677,-1.25984499
669.33386677,-1.25718307
669.53390678,-1.25452046
669.73394679,-1.25185717
669.93398680,-1.24919321
670.13402681,-1.24652858
670.33406681,-1.24386329
670.53410682,-1.24119735
670.73414683,-1.23853077
670.93418684,-1.23586355
671.13422685,-1.23319569
671.33426685,-1.23052722
671.53430686,-1.22785812
671.73434687,-1.22518841
671.93438688,-1.22251809
672.13442689,-1.21984718
672.33446689,-1.21717567
672.53450690,-1.21450356
672.73454691,-1.21183088
672.93458692,-1.20915761
673.13462693,-1.20648378
673.33466693,-1.20380937
673.53470694,-1.20113440
673.73474695,-1.19845887
673.93478696,-1.19578278
674.13482697,-1.19310615
674.33486697,-1.19042897
674.53490698,-1.18775125
674.73494699,-1.18507298
674.93498700,-1.18239419
675.13502701,-1.17971486
675.33506701,-1.17703501
675.53510702,-1.17435464
675.73514703,-1.17167374
675.93518704,-1.16899232
676.13522705,-1.16631039
676.33526705,-1.16362795
676.53530706,-1.16094500
676.73534707,-1.15826154
676.93538708,-1.15557758
677.13542709,-1.15289312
677.33546709,-1.15020815
677.53550710,-1.14752268
677.73554711,-1.14483672
677.93558712,-1.14215026
678.13562713,-1.13946330
678.33566713,-1.13677585
678.53570714,-1.13408791
678.73574715,-1.13139947
678.93578716,-1.12871054
679.13582717,-1.12602113
679.33586717,-1.12333122
679.53590718,-1.12064081
679.73594719,-1.11794992
679.93598720,-1.11525853
680.13602721,-1.11256666
680.33606721,-1.10987429
680.53610722,-1.10718142
680.73614723,-1.10448806
680.93618724,-1.10179420
681.13622725,-1.09909985
681.33626725,-1.09640500
681.53630726,-1.09370965
681.73634727,-1.09101379
681.93638728,-1.08831743
682.13642729,-1.08562056
682.33646729,-1.08292319
682.53650730,-1.08022530
682.73654731,-1.07752689
682.93658732,-1.07482797
683.13662733,-1.07212852
683.33666733,-1.06942856
683.53670734,-1.06672806
683.73674735,-1.06402703
683.93678736,-1.06132547
684.13682737,-1.05862336
684.33686737,-1.05592071
684.53690738,-1.05321751
684.73694739,-1.05051376
684.93698740,-1.04780945
685.13702741,-1.04510458
685.33706741,-1.04239913
685.53710742,-1.03969312
685.73714743,-1.03698652
685.93718744,-1.03427933
686.13722745,-1.03157156
686.33726745,-1.02886318
686.53730746,-1.02615420
686.73734747,-1.02344461
686.93738748,-1.02073440
687.13742749,-1.01802357
687.33746749,-1.01531210
687.53750750,-1.01259999
687.73754751,-1.00988723
687.93758752,-1.00717382
688.13762753,-1.00445974
688.33766753,-1.00174499
688.53770754,-0.99902957
688.73774755,-0.99631345
688.93778756,-0.99359663
689.13782757,-0.99087911
689.33786757,-0.98816086
689.53790758,-0.98544190
689.73794759,-0.98272219
689.93798760,-0.98000175
690.13802761,-0.97728054
690.33806761,-0.97455857
690.53810762,-0.97183582
690.73814763,-0.96911229
690.93818764,-0.96638795
691.13822765,-0.96366281
691.33826765,-0.96093684
691.53830766,-0.95821005
691.73834767,-0.95548240
691.93838768,-0.95275391
692.13842769,-0.95002454
692.33846769,-0.94729429
692.53850770,-0.94456315
692.73854771,-0.94183110
692.93858772,-0.93909813
693.13862773,-0.93636423
693.33866773,-0.93362938
693.53870774,-0.93089357
693.73874775,-0.92815678
693.93878776,-0.92541901
694.13882777,-0.92268024
694.33886777,-0.91994044
694.53890778,-0.91719962
694.73894779,-0.91445774
694.93898780,-0.91171481
695.13902781,-0.90897079
695.33906781,-0.90622569
695.53910782,-0.90347947
695.73914783,-0.90073213
695.93918784,-0.89798364
696.13922785,-0.89523400
696.33926785,-0.89248318
696.53930786,-0.88973117
696.73934787,-0.88697794
696.93938788,-0.88422349
697.13942789,-0.88146780
697.33946789,-0.87871084
697.53950790,-0.87595260
697.73954791,-0.87319307
697.93958792,-0.87043221
698.13962793,-0.86767002
698.33966793,-0.86490647
698.53970794,-0.86214155
698.73974795,-0.85937523
698.93978796,-0.85660750
699.13982797,-0.85383833
699.33986797,-0.85106771
699.53990798,-0.84829562
699.73994799,-0.84552203
699.93998800,-0.84274692
700.14002801,-0.83997028
700.34006801,-0.83719208
700.54010802,-0.83441230
700.74014803,-0.83163092
700.94018804,-0.82884792
701.14022805,-0.82606327
701.34026805,-0.82327695
701.54030806,-0.82048894
701.74034807,-0.81769922
701.94038808,-0.81490776
702.14042809,-0.81211454
702.34046809,-0.80931954
702.54050810,-0.80652273
702.74054811,-0.80372410
702.94058812,-0.80092360
703.14062813,-0.79812123
703.34066813,-0.79531695
703.54070814,-0.79251075
703.74074815,-0.78970259
703.94078816,-0.78689245
704.14082817,-0.78408030
704.34086817,-0.78126613
704.54090818,-0.77844989
704.74094819,-0.77563158
704.94098820,-0.77281115
705.14102821,-0.76998859
705.34106821,-0.76716387
705.54110822,-0.76433696
705.74114823,-0.76150782
705.94118824,-0.75867645
706.14122825,-0.75584280
706.34126825,-0.75300684
706.54130826,-0.75016856
706.74134827,-0.74732792
706.94138828,-0.74448490
707.14142829,-0.74163946
707.34146829,-0.73879157
707.54150830,-0.73594121
707.74154831,-0.73308834
707.94158832,-0.73023295
708.14162833,-0.72737498
708.34166833,-0.72451442
708.54170834,-0.72165124
708.74174835,-0.71878540
708.94178836,-0.71591688
709.14182837,-0.71304564
709.34186837,-0.71017164
709.54190838,-0.70729487
709.74194839,-0.70441528
709.94198840,-0.70153285
710.14202841,-0.69864754
710.34206841,-0.69575932
710.54210842,-0.69286815
710.74214843,-0.68997401
710.94218844,-0.68707686
711.14222845,-0.68417667
711.34226845,-0.68127340
711.54230846,-0.67836701
711.74234847,-0.67545749
711.94238848,-0.67254478
712.14242849,-0.66962885
712.34246849,-0.66670968
712.54250850,-0.66378723
712.74254851,-0.66086145
712.94258852,-0.65793231
713.14262853,-0.65499979
713.34266853,-0.65206384
713.54270854,-0.64912442
713.74274855,-0.64618150
713.94278856,-0.64323505
714.14282857,-0.64028502
714.34286857,-0.63733138
714.54290858,-0.63437409
714.74294859,-0.63141311
714.94298860,-0.62844840
715.14302861,-0.62547994
715.34306861,-0.62250767
715.54310862,-0.61953156
715.74314863,-0.61655157
715.94318864,-0.61356767
716.14322865,-0.61057980
716.34326865,-0.60758794
716.54330866,-0.60459204
716.74334867,-0.60159206
716.94338868,-0.59858797
717.14342869,-0.59557971
717.34346869,-0.59256726
717.54350870,-0.58955057
717.74354871,-0.58652959
717.94358872,-0.58350429
718.14362873,-0.58047463
718.34366873,-0.57744056
718.54370874,-0.57440204
718.74374875,-0.57135902
718.94378876,-0.56831147
719.14382877,-0.56525935
719.34386877,-0.56220260
719.54390878,-0.55914118
719.74394879,-0.55607506
719.94398880,-0.55300419
720.14402881,-0.54992851
720.34406881,-0.54684800
720.54410882,-0.54376260
720.74414883,-0.54067226
720.94418884,-0.53757695
721.14422885,-0.53447662
721.34426885,-0.53137121
721.54430886,-0.52826069
721.74434887,-0.52514501
721.94438888,-0.52202412
722.14442889,-0.51889797
722.34446889,-0.51576652
722.54450890,-0.51262972
722.74454891,-0.50948753
722.94458892,-0.50633988
723.14462893,-0.50318674
723.34466893,-0.50002805
723.54470894,-0.49686378
723.74474895,-0.49369385
723.94478896,-0.49051824
724.14482897,-0.48733688
724.34486897,-0.48414974
724.54490898,-0.48095674
724.74494899,-0.47775786
724.94498900,-0.47455302
725.14502901,-0.47134219
725.34506901,-0.46812532
725.54510902,-0.46490234
725.74514903,-0.46167320
725.94518904,-0.45843786
726.14522905,-0.45519626
726.34526905,-0.45194834
726.54530906,-0.44869405
726.74534907,-0.44543335
726.94538908,-0.44216616
727.14542909,-0.43889244
727.34546909,-0.43561214
727.54550910,-0.43232519
727.74554911,-0.42903154
727.94558912,-0.42573113
728.14562913,-0.42242390
728.34566913,-0.41910981
728.54570914,-0.41578878
728.74574915,-0.41246076
728.94578916,-0.40912570
729.14582917,-0.40578353
729.34586917,-0.40243419
729.54590918,-0.39907762
729.74594919,-0.39571377
729.94598920,-0.39234256
730.14602921,-0.38896395
730.34606921,-0.38557785
730.54610922,-0.38218423
730.74614923,-0.37878299
730.94618924,-0.37537410
731.14622925,-0.37195747
731.34626925,-0.36853305
731.54630926,-0.36510077
731.74634927,-0.36166056
731.94638928,-0.35821235
732.14642929,-0.35475608
732.34646929,-0.35129168
732.54650930,-0.34781908
732.74654931,-0.34433821
732.94658932,-0.34084899
733.14662933,-0.33735136
733.34666933,-0.33384525
733.54670934,-0.33033058
733.74674935,-0.32680727
733.94678936,-0.32327526
734.14682937,-0.31973446
734.34686937,-0.31618481
734.54690938,-0.31262621
734.74694939,-0.30905860
734.94698940,-0.30548189
735.14702941,-0.30189600
735.34706941,-0.29830086
735.54710942,-0.29469637
735.74714943,-0.29108246
735.94718944,-0.28745904
736.14722945,-0.28382601
736.34726945,-0.28018330
736.54730946,-0.27653082
736.74734947,-0.27286846
736.94738948,-0.26919615
737.14742949,-0.26551378
737.34746949,-0.26182127
737.54750950,-0.25811851
737.74754951,-0.25440541
737.94758952,-0.25068186
738.14762953,-0.24694776
738.34766953,-0.24320300
738.54770954,-0.23944749
738.74774955,-0.23568111
738.94778956,-0.23190375
739.14782957,-0.22811530
739.34786957,-0.22431563
739.54790958,-0.22050464
739.74794959,-0.21668220
739.94798960,-0.21284818
740.14802961,-0.20900246
740.34806961,-0.20514491
740.54810962,-0.20127539
740.74814963,-0.19739377
740.94818964,-0.19349990
741.14822965,-0.18959363
741.34826965,-0.18567483
741.54830966,-0.18174333
741.74834967,-0.17779897
741.94838968,-0.17384160
742.14842969,-0.16987103
742.34846969,-0.16588710
742.54850970,-0.16188963
742.74854971,-0.15787841
742.94858972,-0.15385327
743.14862973,-0.14981400
743.34866973,-0.14576038
743.54870974,-0.14169220
743.74874975,-0.13760923
743.94878976,-0.13351123
744.14882977,-0.12939794
744.34886977,-0.12526911
744.54890978,-0.12112445
744.74894979,-0.11696369
744.94898980,-0.11278651
745.14902981,-0.10859258
745.34906981,-0.10438158
745.54910982,-0.10015312
745.74914983,-0.09590684
745.94918984,-0.09164230
746.14922985,-0.08735908
746.34926985,-0.08305668
746.54930986,-0.07873461
746.74934987,-0.07439228
746.94938988,-0.07002911
747.14942989,-0.06564442
747.34946989,-0.06123747
747.54950990,-0.05680744
747.74954991,-0.05235342
747.94958992,-0.04787437
748.14962993,-0.04336911
748.34966993,-0.03883626
748.54970994,-0.03427420
748.74974995,-0.02968099
748.94978996,-0.02505424
749.14982997,-0.02039086
749.34986997,-0.01568676
749.54990998,-0.01093599
749.74994999,-0.00612875
749.94999000,-0.00124296
750.15003001,0.00369831
750.35007001,0.00854031
750.55011002,0.01331769
750.75015003,0.01804422
750.95019004,0.02272735
751.15023005,0.02737198
751.35027005,0.03198163
751.55031006,0.03655899
751.75035007,0.04110623
751.95039008,0.04562510
752.15043009,0.05011710
752.35047009,0.05458349
752.55051010,0.05902539
752.75055011,0.06344377
752.95059012,0.06783950
753.15063013,0.07221334
753.35067013,0.07656601
753.55071014,0.08089814
753.75075015,0.08521031
753.95079016,0.08950306
754.15083017,0.09377688
754.35087017,0.09803224
754.55091018,0.10226956
754.75095019,0.10648924
754.95099020,0.11069166
755.15103021,0.11487717
755.35107021,0.11904610
755.55111022,0.12319877
755.75115023,0.12733548
755.95119024,0.13145651
756.15123025,0.13556212
756.35127025,0.13965258
756.55131026,0.14372813
756.75135027,0.14778900
756.95139028,0.15183542
757.15143029,0.15586760
757.35147029,0.15988575
757.55151030,0.16389007
757.75155031,0.16788075
757.95159032,0.17185797
758.15163033,0.17582192
758.35167033,0.17977277
758.55171034,0.18371068
758.75175035,0.18763581
758.95179036,0.19154832
759.15183037,0.19544837
759.35187037,0.19933610
759.55191038,0.20321166
759.75195039,0.20707518
759.95199040,0.21092679
760.15203041,0.21476665
760.35207041,0.21859486
760.55211042,0.22241156
760.75215043,0.22621688
760.95219044,0.23001092
761.15223045,0.23379381
761.35227045,0.23756567
761.55231046,0.24132660
761.75235047,0.24507672
761.95239048,0.24881613
762.15243049,0.25254494
762.35247049,0.25626326
762.55251050,0.25997118
762.75255051,0.26366880
762.95259052,0.26735623
763.15263053,0.27103356
763.35267053,0.27470088
763.55271054,0.27835829
763.75275055,0.28200587
763.95279056,0.28564373
764.15283057,0.28927194
764.35287057,0.29289060
764.55291058,0.29649979
764.75295059,0.30009959
764.95299060,0.30369010
765.15303061,0.30727139
765.35307061,0.31084354
765.55311062,0.31440663
765.75315063,0.31796075
765.95319064,0.32150596
766.15323065,0.32504236
766.35327065,0.32857001
766.55331066,0.33208899
766.75335067,0.33559937
766.95339068,0.33910123
767.15343069,0.34259465
767.35347069,0.34607968
767.55351070,0.34955641
767.75355071,0.35302490
767.95359072,0.35648523
768.15363073,0.35993746
768.35367073,0.36338166
768.55371074,0.36681790
768.75375075,0.37024624
768.95379076,0.37366676
769.15383077,0.37707951
769.35387077,0.38048456
769.55391078,0.38388199
769.75395079,0.38727184
769.95399080,0.39065419
770.15403081,0.39402909
770.35407081,0.39739661
770.55411082,0.40075682
770.75415083,0.40410976
770.95419084,0.40745551
771.15423085,0.41079412
771.35427085,0.41412565
771.55431086,0.41745016
771.75435087,0.42076772
771.95439088,0.42407837
772.15443089,0.42738218
772.35447089,0.43067920
772.55451090,0.43396950
772.75455091,0.43725312
772.95459092,0.44053012
773.15463093,0.44380057
773.35467093,0.44706451
773.55471094,0.45032200
773.75475095,0.45357309
773.95479096,0.45681784
774.15483097,0.46005631
774.35487097,0.46328854
774.55491098,0.46651459
774.75495099,0.46973451
774.95499100,0.47294836
775.15503101,0.47615619
775.35507101,0.47935804
775.55511102,0.48255397
775.75515103,0.48574404
775.95519104,0.48892828
776.15523105,0.49210676
776.35527105,0.49527952
776.55531106,0.49844662
776.75535107,0.50160809
776.95539108,0.50476400
777.15543109,0.50791439
777.35547109,0.51105930
777.55551110,0.51419880
777.75555111,0.51733292
777.95559112,0.52046171
778.15563113,0.52358522
778.35567113,0.52670350
778.55571114,0.52981659
778.75575115,0.53292455
778.95579116,0.53602741
779.15583117,0.53912523
779.35587117,0.54221805
779.55591118,0.54530591
779.75595119,0.54838886
779.95599120,0.55146695
780.15603121,0.55454022
780.35607121,0.55760871
780.55611122,0.56067248
780.75615123,0.56373155
780.95619124,0.56678599
781.15623125,0.56983582
781.35627125,0.57288109
781.55631126,0.57592186
781.75635127,0.57895815
781.95639128,0.58199001
782.15643129,0.58501749
782.35647129,0.58804062
782.55651130,0.59105945
782.75655131,0.59407402
782.95659132,0.59708436
783.15663133,0.60009053
783.35667133,0.60309256
783.55671134,0.60609050
783.75675135,0.60908437
783.95679136,0.61207423
784.15683137,0.61506011
784.35687137,0.61804205
784.55691138,0.62102010
784.75695139,0.62399428
784.95699140,0.62696464
785.15703141,0.62993122
785.35707141,0.63289406
785.55711142,0.63585319
785.75715143,0.63880865
785.95719144,0.64176048
786.15723145,0.64470872
786.35727145,0.64765340
786.55731146,0.65059456
786.75735147,0.65353224
786.95739148,0.65646648
787.15743149,0.65939730
787.35747149,0.66232475
787.55751150,0.66524887
787.75755151,0.66816968
787.95759152,0.67108722
788.15763153,0.67400153
788.35767153,0.67691264
788.55771154,0.67982060
788.75775155,0.68272542
788.95779156,0.68562715
789.15783157,0.68852582
789.35787157,0.69142146
789.55791158,0.69431411
789.75795159,0.69720379
789.95799160,0.70009056
790.15803161,0.70297442
790.35807161,0.70585543
790.55811162,0.70873361
790.75815163,0.71160899
790.95819164,0.71448160
791.15823165,0.71735148
791.35827165,0.72021866
791.55831166,0.72308316
791.75835167,0.72594503
791.95839168,0.72880429
792.15843169,0.73166096
792.35847169,0.73451509
792.55851170,0.73736670
792.75855171,0.74021582
792.95859172,0.74306248
793.15863173,0.74590671
793.35867173,0.74874854
793.55871174,0.75158800
793.75875175,0.75442511
793.95879176,0.75725991
794.15883177,0.76009242
794.35887177,0.76292267
794.55891178,0.76575069
794.75895179,0.76857650
794.95899180,0.77140014
795.15903181,0.77422163
795.35907181,0.77704100
795.55911182,0.77985827
795.75915183,0.78267347
795.95919184,0.78548663
796.15923185,0.78829777
796.35927185,0.79110691
796.55931186,0.79391409
796.75935187,0.79671933
796.95939188,0.79952265
797.15943189,0.80232408
797.35947189,0.80512365
797.55951190,0.80792137
797.75955191,0.81071727
797.95959192,0.81351137
798.15963193,0.81630371
798.35967193,0.81909429
798.55971194,0.82188316
798.75975195,0.82467032
798.95979196,0.82745580
799.15983197,0.83023962
799.35987197,0.83302181
799.55991198,0.83580239
799.75995199,0.83858138
799.95999200,0.84135880
800.16003201,0.84413467
800.36007201,0.84690901
800.56011202,0.84968185
800.76015203,0.85245320
800.96019204,0.85522309
801.16023205,0.85799154
801.36027205,0.86075856
801.56031206,0.86352418
801.76035207,0.86628841
801.96039208,0.86905128
802.16043209,0.87181280
802.36047209,0.87457300
802.56051210,0.87733188
802.76055211,0.88008948
802.96059212,0.88284580
803.16063213,0.88560087
803.36067213,0.88835471
803.56071214,0.89110732
803.76075215,0.89385874
803.96079216,0.89660897
804.16083217,0.89935803
804.36087217,0.90210594
804.56091218,0.90485272
804.76095219,0.90759838
804.96099220,0.91034294
805.16103221,0.91308641
805.36107221,0.91582881
805.56111222,0.91857016
805.76115223,0.92131047
805.96119224,0.92404975
806.16123225,0.92678802
806.36127225,0.92952530
806.56131226,0.93226159
806.76135227,0.93499692
806.96139228,0.93773129
807.16143229,0.94046473
807.36147229,0.94319724
807.56151230,0.94592883
807.76155231,0.94865953
807.96159232,0.95138933
808.16163233,0.95411826
808.36167233,0.95684633
808.56171234,0.95957355
808.76175235,0.96229993
808.96179236,0.96502548
809.16183237,0.96775022
809.36187237,0.97047415
809.56191238,0.97319729
809.76195239,0.97591965
809.96199240,0.97864124
810.16203241,0.98136206
810.36207241,0.98408214
810.56211242,0.98680147
810.76215243,0.98952008
810.96219244,0.99223796
811.16223245,0.99495513
811.36227245,0.99767159
811.56231246,1.00038737
811.76235247,1.00310245
811.96239248,1.00581686
812.16243249,1.00853061
812.36247249,1.01124369
812.56251250,1.01395612
812.76255251,1.01666791
812.96259252,1.01937906
813.16263253,1.02208958
813.36267253,1.02479948
813.56271254,1.02750877
813.76275255,1.03021744
813.96279256,1.03292552
814.16283257,1.03563300
814.36287257,1.03833989
814.56291258,1.04104620
814.76295259,1.04375193
814.96299260,1.04645708
815.16303261,1.04916168
815.36307261,1.05186571
815.56311262,1.05456918
815.76315263,1.05727211
815.96319264,1.05997448
816.16323265,1.06267632
816.36327265,1.06537761
816.56331266,1.06807837
816.76335267,1.07077861
816.96339268,1.07347831
817.16343269,1.07617749
817.36347269,1.07887616
817.56351270,1.08157430
817.76355271,1.08427194
817.96359272,1.08696906
818.16363273,1.08966567
818.36367273,1.09236178
818.56371274,1.09505739
818.76375275,1.09775249
818.96379276,1.10044709
819.16383277,1.10314119
819.36387277,1.10583480
819.56391278,1.10852791
819.76395279,1.11122053
819.96399280,1.11391266
820.16403281,1.11660429
820.36407281,1.11929543
820.56411282,1.12198608
820.76415283,1.12467623
820.96419284,1.12736590
821.16423285,1.13005507
821.36427285,1.13274375
821.56431286,1.13543194
821.76435287,1.13811964
821.96439288,1.14080684
822.16443289,1.14349355
822.36447289,1.14617976
822.56451290,1.14886548
822.76455291,1.15155069
822.96459292,1.15423541
823.16463293,1.15691963
823.36467293,1.15960334
823.56471294,1.16228654
823.76475295,1.16496924
823.96479296,1.16765142
824.16483297,1.17033310
824.36487297,1.17301425
824.56491298,1.17569489
824.76495299,1.17837500
824.96499300,1.18105459
825.16503301,1.18373365
825.36507301,1.18641218
825.56511302,1.18909017
825.76515303,1.19176763
825.96519304,1.19444454
826.16523305,1.19712090
826.36527305,1.19979670
826.56531306,1.20247195
826.76535307,1.20514664
826.96539308,1.20782077
827.16543309,1.21049432
827.36547309,1.21316729
827.56551310,1.21583969
827.76555311,1.21851150
827.96559312,1.22118271
828.16563313,1.22385333
828.36567313,1.22652334
828.56571314,1.22919274
828.76575315,1.23186153
828.96579316,1.23452970
829.16583317,1.23719724
829.36587317,1.23986414
829.56591318,1.24253040
829.76595319,1.24519602
829.96599320,1.24786097
830.16603321,1.25052527
830.36607321,1.25318890
830.56611322,1.25585185
830.76615323,1.25851412
830.96619324,1.26117569
831.16623325,1.26383657
831.36627325,1.26649674
831.56631326,1.26915619
831.76635327,1.27181493
831.96639328,1.27447293
832.16643329,1.27713019
832.36647329,1.27978670
832.56651330,1.28244246
832.76655331,1.28509745
832.96659332,1.28775167
833.16663333,1.29040510
833.36667333,1.29305775
833.56671334,1.29570959
833.76675335,1.29836062
833.96679336,1.30101083
834.16683337,1.30366022
834.36687337,1.30630876
834.56691338,1.30895645
834.76695339,1.31160329
834.96699340,1.31424926
835.16703341,1.31689435
835.36707341,1.31953855
835.56711342,1.32218185
835.76715343,1.32482424
835.96719344,1.32746572
836.16723345,1.33010626
836.36727345,1.33274586
836.56731346,1.33538451
836.76735347,1.33802219
836.96739348,1.34065890
837.16743349,1.34329462
837.36747349,1.34592935
837.56751350,1.34856307
837.76755351,1.35119577
837.96759352,1.35382744
838.16763353,1.35645807
838.36767353,1.35908764
838.56771354,1.36171615
838.76775355,1.36434358
838.96779356,1.36696991
839.16783357,1.36959515
839.36787357,1.37221927
839.56791358,1.37484226
839.76795359,1.37746412
839.96799360,1.38008482
840.16803361,1.38270436
840.36807361,1.38532272
840.56811362,1.38793989
840.76815363,1.39055585
840.96819364,1.39317060
841.16823365,1.39578413
841.36827365,1.39839641
841.56831366,1.40100743
841.76835367,1.40361719
841.96839368,1.40622567
842.16843369,1.40883285
842.36847369,1.41143872
842.56851370,1.41404327
842.76855371,1.41664648
842.96859372,1.41924835
843.16863373,1.42184885
843.36867373,1.42444797
843.56871374,1.42704570
843.76875375,1.42964203
843.96879376,1.43223694
844.16883377,1.43483041
844.36887377,1.43742243
844.56891378,1.44001299
844.76895379,1.44260208
844.96899380,1.44518967
845.16903381,1.44777576
845.36907381,1.45036033
845.56911382,1.45294336
845.76915383,1.45552485
845.96919384,1.45810476
846.16923385,1.46068310
846.36927385,1.46325985
846.56931386,1.46583498
846.76935387,1.46840849
846.96939388,1.47098036
847.16943389,1.47355057
847.36947389,1.47611912
847.56951390,1.47868598
847.76955391,1.48125114
847.96959392,1.48381458
848.16963393,1.48637629
848.36967393,1.48893625
848.56971394,1.49149445
848.76975395,1.49405088
848.96979396,1.49660550
849.16983397,1.49915832
849.36987397,1.50170931
849.56991398,1.50425847
849.76995399,1.50680576
849.96999400,1.50935118
850.17003401,1.51189471
850.37007401,1.51443634
850.57011402,1.51697604
850.77015403,1.51951381
850.97019404,1.52204962
851.17023405,1.52458347
851.37027405,1.52711532
851.57031406,1.52964518
851.77035407,1.53217301
851.97039408,1.53469881
852.17043409,1.53722256
852.37047409,1.53974424
852.57051410,1.54226384
852.77055411,1.54478134
852.97059412,1.54729671
853.17063413,1.54980996
853.37067413,1.55232105
853.57071414,1.55482997
853.77075415,1.55733671
853.97079416,1.55984125
854.17083417,1.56234358
854.37087417,1.56484366
854.57091418,1.56734150
854.77095419,1.56983707
854.97099420,1.57233035
855.17103421,1.57482133
855.37107421,1.57730999
855.57111422,1.57979631
855.77115423,1.58228028
855.97119424,1.58476188
856.17123425,1.58724109
856.37127425,1.58971790
856.57131426,1.59219229
856.77135427,1.59466424
856.97139428,1.59713373
857.17143429,1.59960075
857.37147429,1.60206528
857.57151430,1.60452730
857.77155431,1.60698679
857.97159432,1.60944375
858.17163433,1.61189814
858.37167433,1.61434996
858.57171434,1.61679918
858.77175435,1.61924580
858.97179436,1.62168978
859.17183437,1.62413112
859.37187437,1.62656979
859.57191438,1.62900578
859.77195439,1.63143908
859.97199440,1.63386966
860.17203441,1.63629750
860.37207441,1.63872260
860.57211442,1.64114492
860.77215443,1.64356446
860.97219444,1.64598120
861.17223445,1.64839512
861.37227445,1.65080620
861.57231446,1.65321442
861.77235447,1.65561977
861.97239448,1.65802223
862.17243449,1.66042177
862.37247449,1.66281840
862.57251450,1.66521208
862.77255451,1.66760280
862.97259452,1.66999054
863.17263453,1.67237528
863.37267453,1.67475701
863.57271454,1.67713571
863.77275455,1.67951136
863.97279456,1.68188394
864.17283457,1.68425344
864.37287457,1.68661984
864.57291458,1.68898311
864.77295459,1.69134325
864.97299460,1.69370024
865.17303461,1.69605405
865.37307461,1.69840468
865.57311462,1.70075210
865.77315463,1.70309629
865.97319464,1.70543724
866.17323465,1.70777493
866.37327465,1.71010934
866.57331466,1.71244045
866.77335467,1.71476826
866.97339468,1.71709273
867.17343469,1.71941386
867.37347469,1.72173162
867.57351470,1.72404600
867.77355471,1.72635697
867.97359472,1.72866453
868.17363473,1.73096866
868.37367473,1.73326933
868.57371474,1.73556653
868.77375475,1.73786025
868.97379476,1.74015045
869.17383477,1.74243714
869.37387477,1.74472029
869.57391478,1.74699987
869.77395479,1.74927589
869.97399480,1.75154831
870.17403481,1.75381712
870.37407481,1.75608230
870.57411482,1.75834384
870.77415483,1.76060172
870.97419484,1.76285592
871.17423485,1.76510643
871.37427485,1.76735322
871.57431486,1.76959628
871.77435487,1.77183559
871.97439488,1.77407113
872.17443489,1.77630290
872.37447489,1.77853086
872.57451490,1.78075501
872.77455491,1.78297532
872.97459492,1.78519178
873.17463493,1.78740438
873.37467493,1.78961309
873.57471494,1.79181789
873.77475495,1.79401878
873.97479496,1.79621573
874.17483497,1.79840873
874.37487497,1.80059776
874.57491498,1.80278280
874.77495499,1.80496383
874.97499500,1.80714085
875.17503501,1.80931383
875.37507502,1.81148275
875.57511502,1.81364760
875.77515503,1.81580836
875.97519504,1.81796502
876.17523505,1.82011756
876.37527506,1.82226596
876.57531506,1.82441020
876.77535507,1.82655027
876.97539508,1.82868615
877.17543509,1.83081783
877.37547510,1.83294528
877.57551510,1.83506850
877.77555511,1.83718746
877.97559512,1.83930216
878.17563513,1.84141256
878.37567514,1.84351866
878.57571514,1.84562044
878.77575515,1.84771788
878.97579516,1.84981097
879.17583517,1.85189969
879.37587518,1.85398403
879.57591518,1.85606396
879.77595519,1.85813948
879.97599520,1.86021056
880.17603521,1.86227719
880.37607522,1.86433936
880.57611522,1.86639704
880.77615523,1.86845023
880.97619524,1.87049890
881.17623525,1.87254304
881.37627526,1.87458263
881.57631526,1.87661767
881.77635527,1.87864812
881.97639528,1.88067398
882.17643529,1.88269523
882.37647530,1.88471186
882.57651530,1.88672385
882.77655531,1.88873118
882.97659532,1.89073383
883.17663533,1.89273181
883.37667534,1.89472507
883.57671534,1.89671362
883.77675535,1.89869744
883.97679536,1.90067650
884.17683537,1.90265080
884.37687538,1.90462032
884.57691538,1.90658505
884.77695539,1.90854496
884.97699540,1.91050005
885.17703541,1.91245030
885.37707542,1.91439570
885.57711542,1.91633622
885.77715543,1.91827185
885.97719544,1.92020259
886.17723545,1.92212840
886.37727546,1.92404929
886.57731546,1.92596523
886.77735547,1.92787621
886.97739548,1.92978222
887.17743549,1.93168324
887.37747550,1.93357925
887.57751550,1.93547024
887.77755551,1.93735620
887.97759552,1.93923710
888.17763553,1.94111295
888.37767554,1.94298372
888.57771554,1.94484940
888.77775555,1.94670997
888.97779556,1.94856542
889.17783557,1.95041573
889.37787558,1.95226090
889.57791558,1.95410090
889.77795559,1.95593572
889.97799560,1.95776536
890.17803561,1.95958979
890.37807562,1.96140900
890.57811562,1.96322297
890.77815563,1.96503170
